Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.38,0,0.2925210377138926574523982760,0.292521037713893,0.292521037713893,0.292521037713893,0.292521037713893,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,11508380
0.39,0,0.2929013665097531955404367699,0.292901366509753,0.292901366509753,0.292901366509753,0.292901366509753,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,11811230
0.40,0,0.2932550461384277494291685032,0.293255046138428,0.293255046138428,0.293255046138428,0.293255046138428,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,12114090
0.41,0,0.2935845093352407843647575253,0.293584509335241,0.293584509335241,0.293584509335241,0.293584509335241,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,12416940
0.42,0,0.2938919770964915385202179923,0.293891977096492,0.293891977096492,0.293891977096492,0.293891977096492,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,12719790
0.43,0,0.2941793787053041607588757870,0.294179378705304,0.294179378705304,0.294179378705304,0.294179378705304,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,13022640
0.44,0,0.2944484701473601366995929837,0.29444847014736,0.29444847014736,0.29444847014736,0.29444847014736,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,13325500
0.45,0,0.2947008283372444069357359049,0.294700828337244,0.294700828337244,0.294700828337244,0.294700828337244,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,13628350
0.46,0,0.2949378780171833836356545707,0.294937878017183,0.294937878017183,0.294937878017183,0.294937878017183,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,13931200
0.47,0,0.2951609058286219729470759462,0.295160905828622,0.295160905828622,0.295160905828622,0.295160905828622,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,14234050
0.48,0,0.2953710903443643142585406767,0.295371090344364,0.295371090344364,0.295371090344364,0.295371090344364,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,14536900
0.49,0,0.2955694551493074483463911995,0.295569455149307,0.295569455149307,0.295569455149307,0.295569455149307,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,14839760
0.50,0,0.2957569960898932811007870401,0.295756996089893,0.295756996089893,0.295756996089893,0.295756996089893,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,15142610
0.51,0,0.2959345379009445666728953673,0.295934537900945,0.295934537900945,0.295934537900945,0.295934537900945,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,15445460
0.52,0,0.2961029007973018751733434446,0.296102900797302,0.296102900797302,0.296102900797302,0.296102900797302,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,15748310
0.53,0,0.2962628144430010081357405418,0.296262814443001,0.296262814443001,0.296262814443001,0.296262814443001,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,16051160
0.54,0,0.2964149303123835789067556765,0.296414930312384,0.296414930312384,0.296414930312384,0.296414930312384,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,16354020
0.55,0,0.2965598486181070591981419054,0.296559848618107,0.296559848618107,0.296559848618107,0.296559848618107,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,16656870
0.56,0,0.2966981158907863975357506612,0.296698115890786,0.296698115890786,0.296698115890786,0.296698115890786,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,16959720
0.57,0,0.2968302717070168142361255803,0.296830271707017,0.296830271707017,0.296830271707017,0.296830271707017,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,17262570
0.58,0,0.2969567376906418156381708962,0.296956737690642,0.296956737690642,0.296956737690642,0.296956737690642,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,17565430
0.59,0,0.2970779985132595108557540415,0.29707799851326,0.29707799851326,0.29707799851326,0.29707799851326,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,17868280
0.60,0,0.2971943880466813948766121006,0.297194388046681,0.297194388046681,0.297194388046681,0.297194388046681,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,18171130
0.61,0,0.2976317451274215530487291886,0.297631745127422,0.297631745127422,0.297631745127422,0.297631745127422,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,18473980
0.62,0,0.2980540634164515118032685616,0.298054063416452,0.298054063416452,0.298054063416452,0.298054063416452,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,18776830
0.63,0,0.2984732149255018616031461328,0.298473214925502,0.298473214925502,0.298473214925502,0.298473214925502,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,19079690
0.64,0,0.2988894514249959491433503607,0.298889451424996,0.298889451424996,0.298889451424996,0.298889451424996,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,19382540
0.65,0,0.2993029329263784966613650313,0.299302932926378,0.299302932926378,0.299302932926378,0.299302932926378,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,19685390
0.66,0,0.2997138483140948214572274676,0.299713848314095,0.299713848314095,0.299713848314095,0.299713848314095,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,19988240
0.67,0,0.3001223844368052462821192806,0.300122384436805,0.300122384436805,0.300122384436805,0.300122384436805,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,20291100
0.68,0,0.3005286695483822430815937022,0.300528669548382,0.300528669548382,0.300528669548382,0.300528669548382,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,20593950
0.69,0,0.3009328771116006432727528125,0.300932877111601,0.300932877111601,0.300932877111601,0.300932877111601,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,20896800
0.70,0,0.3013351499362492590942049296,0.301335149936249,0.301335149936249,0.301335149936249,0.301335149936249,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,21199650
0.71,0,0.3017355750716302932609175241,0.30173557507163,0.30173557507163,0.30173557507163,0.30173557507163,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,21502500
0.72,0,0.3021342957089020910154862349,0.302134295708902,0.302134295708902,0.302134295708902,0.302134295708902,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,21805360
0.73,0,0.3025314140018582359899119127,0.302531414001858,0.302531414001858,0.302531414001858,0.302531414001858,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,22108210
0.74,0,0.3029270389181613863284245370,0.302927038918161,0.302927038918161,0.302927038918161,0.302927038918161,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,22411060
0.75,0,0.3033212282292791559157005020,0.303321228229279,0.303321228229279,0.303321228229279,0.303321228229279,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,22713910
0.76,0,0.3037141198612028310258980732,0.303714119861203,0.303714119861203,0.303714119861203,0.303714119861203,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,23016760
0.77,0,0.3041057711894289937755780798,0.304105771189429,0.304105771189429,0.304105771189429,0.304105771189429,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,23319620
0.78,0,0.3044962554382152242964045394,0.304496255438215,0.304496255438215,0.304496255438215,0.304496255438215,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,23622470
0.79,0,0.3048856727518359016091961414,0.304885672751836,0.304885672751836,0.304885672751836,0.304885672751836,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,23925320
0.80,0,0.3052740712402780194906542470,0.305274071240278,0.305274071240278,0.305274071240278,0.305274071240278,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,24228170
0.81,0,0.3056614768757936826995980805,0.305661476875794,0.305661476875794,0.305661476875794,0.305661476875794,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,24531030
0.82,0,0.3060480083758813903623651107,0.306048008375881,0.306048008375881,0.306048008375881,0.306048008375881,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,24833880
0.83,0,0.3064336948531203136290667910,0.30643369485312,0.30643369485312,0.30643369485312,0.30643369485312,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,25136730
0.84,0,0.3068185713294461246134041955,0.306818571329446,0.306818571329446,0.306818571329446,0.306818571329446,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,25439580
0.85,0,0.3072027132608719709289614267,0.307202713260872,0.307202713260872,0.307202713260872,0.307202713260872,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,25742430
0.86,0,0.3075861544153497213963425749,0.30758615441535,0.30758615441535,0.30758615441535,0.30758615441535,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,26045290
0.87,0,0.3079689226143663200710252272,0.307968922614366,0.307968922614366,0.307968922614366,0.307968922614366,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,26348140
0.88,0,0.3083510736476016963581145073,0.308351073647602,0.308351073647602,0.308351073647602,0.308351073647602,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,26650990
0.89,0,0.3087326686299015646609778363,0.308732668629902,0.308732668629902,0.308732668629902,0.308732668629902,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,26953840
0.90,0,0.3091136918354976234312571946,0.309113691835498,0.309113691835498,0.309113691835498,0.309113691835498,0,0,0,0,11.29092992820698,45.939688793767778264301167422,45.939688793767778264301167422,27256690
0.91,0,0.311215664939979,0.311215664939979,0.311215664939979,0.311215664939979,0.311215664939979,0,0,0,0,11.5470657167683,46.0690420831787,45.9941800390037,27559550
0.92,0,0.317521584253423,0.317521584253424,0.317521584253424,0.317521584253424,0.317521584253424,0,0,0,0,11.8032015053297,46.1983953725896,46.0486712842396,27862400
0.93,0,0.330702803218974,0.330702803218975,0.330702803218975,0.330702803218975,0.330702803218975,0,0,0,0,12.059337293891,46.3277486620005,46.1031625294755,28165250
0.94,0,0.34760636217991,0.347606362179911,0.347606362179911,0.347606362179911,0.347606362179911,0,0,0,0,12.3154730824524,46.4571019514114,46.1576537747114,28468100
0.95,0,0.364509921140846,0.364509921140847,0.364509921140847,0.364509921140847,0.364509921140847,0,0,0,0,12.5716088710137,46.5864552408223,46.2121450199472,28770960
0.96,0,0.381413480101783,0.381413480101783,0.381413480101783,0.381413480101783,0.381413480101783,0,0,0,0,12.827744659575,46.7158085302332,46.2666362651831,29073810
0.97,0,0.398317039062719,0.39831703906272,0.39831703906272,0.39831703906272,0.39831703906272,0,0,0,0,13.0838804481364,46.8451618196442,46.321127510419,29376660
0.98,0,0.415220598023655,0.415220598023656,0.415220598023656,0.415220598023656,0.415220598023656,0,0,0,0,13.3400162366977,46.9745151090551,46.3756187556549,29679510
0.99,0,0.432124156984591,0.432124156984592,0.432124156984592,0.432124156984592,0.432124156984592,0,0,0,0,13.5961520252591,47.103868398466,46.4301100008908,29982360
1.00,0,0.449027715945528,0.449027715945528,0.449027715945528,0.449027715945528,0.449027715945528,0,0,0,0,13.8522878138204,47.2332216878769,46.4846012461267,30285220
1.01,0,0.465931274906464,0.465931274906464,0.465931274906464,0.465931274906464,0.465931274906464,0,0,0,0,14.1084236023818,47.3625749772878,46.5390924913626,30588070
1.02,0,0.4828348338674,0.4828348338674,0.4828348338674,0.4828348338674,0.4828348338674,0,0,0,0,14.3645593909431,47.4919282666987,46.5935837365985,30890920
1.03,0,0.499738392828336,0.499738392828337,0.499738392828337,0.499738392828337,0.499738392828337,0,0,0,0,14.6206951795045,47.6212815561096,46.6480749818344,31193770
1.04,0,0.516641951789272,0.516641951789273,0.516641951789273,0.516641951789273,0.516641951789273,0,0,0,0,14.8768309680658,47.7506348455205,46.7025662270703,31496620
1.05,0,0.5335455107502087721287233211,0.533545510750209,0.533545510750209,0.533545510750209,0.533545510750209,0,0.000000,0.000000,0,15.132966756627142445865589817,47.879988134931440517370569174,46.757057472306197378477785512,31799480
1.06,0,0.5327292045540450035673572556,0.532729204554045,0.532729204554045,0.532729204554045,0.532729204554045,0,0.000000,0.000000,0,15.235035756627142445865589817,47.944979403439153623354705904,46.825847756402727688764512752,32102330
1.07,0,0.5319975465630001293258962573,0.531997546563,0.531997546563,0.531997546563,0.531997546563,0,0.000000,0.000000,0,15.329557756627142445865589817,48.004617039447325723215728462,46.888989608628102639611300601,32405180
1.08,0,0.5313474018661977406950146753,0.531347401866198,0.531347401866198,0.531347401866198,0.531347401866198,0,0.000000,0.000000,0,15.371806756627142445865589817,48.039568479694827010772551894,46.925022317684003137186524057,32708040
1.09,0,0.5307762052881412077366036477,0.530776205288141,0.530776205288141,0.530776205288141,0.530776205288141,0,0.000000,0.000000,0,15.304745756627142445865589817,48.024978817356087266587267557,46.906381258136166080915807797,33010890
1.10,0,0.5302819772523198963062901138,0.53028197725232,0.53028197725232,0.53028197725232,0.53028197725232,0,0.000000,0.000000,0,15.244014471098722445865589817,48.002065592764861483037565078,46.880323828481738419998914636,33313740
1.11,0,0.5298629435467871548172645587,0.529862943546787,0.529862943546787,0.529862943546787,0.529862943546787,0,0.000000,0.000000,0,15.191770357226722445865589817,47.963241999059204008627682271,46.839873638763873007483681356,33616590
1.12,0,0.5295174612044641890888553871,0.529517461204464,0.529517461204464,0.529517461204464,0.529517461204464,0,0.000000,0.000000,0,15.141521580644912445865589816,47.925498681921455064931690627,46.800578466315651514484230467,33919440
1.13,0,0.5292444645709342736034190840,0.529244464570934,0.529244464570934,0.529244464570934,0.529244464570934,0,0.000000,0.000000,0,15.093006911448202445865589818,47.888698018151273085962887639,46.762290514655115392238161397,34222300
1.14,0,0.5290426490314432455121308688,0.529042649031443,0.529042649031443,0.529042649031443,0.529042649031443,0,0.000000,0.000000,0,15.046021772088732445865589816,47.852688013274258551267229704,46.724852412423268134362747345,34525150
1.15,0,0.5289112146114700785111273974,0.52891121461147,0.52891121461147,0.52891121461147,0.52891121461147,0,0.000000,0.000000,0,15.000392269256322445865589817,47.817388468464925397058777287,46.688176530972085108822799547,34828000
1.16,0,0.5279574642935405961767774865,0.527957464293541,0.527957464293541,0.527957464293541,0.527957464293541,0,0.000000,0.000000,0,14.955978616194992445865589817,47.782703631595677291457366595,46.652162988840462597845465691,35130850
1.17,0,0.5270434852420137978673949329,0.527043485242014,0.527043485242014,0.527043485242014,0.527043485242014,0,0.000000,0.000000,0,14.912659317966642445865589816,47.74856328494022432122015547,46.616737208476116484829098058,35433700
1.18,0,0.5262012338851850266492730146,0.526201233885185,0.526201233885185,0.526201233885185,0.526201233885185,0,0.000000,0.000000,0,14.870334764082882445865589817,47.714906229643505017184197884,46.581834655900917069629406755,35736550
1.19,0,0.5254303216852860552691928530,0.525430321685286,0.525430321685286,0.525430321685286,0.525430321685286,0,0.000000,0.000000,0,14.828912939663262445865589817,47.681680148418776391511792551,46.547399648177842154483850582,36039410
1.20,0,0.5247299256028089119598646135,0.524729925602809,0.524729925602809,0.524729925602809,0.524729925602809,0,0.000000,0.000000,0,14.788321848743742445865589818,47.648846814440400444210031746,46.513391215979924885190582921,36342260
1.21,0,0.5240997530944147880028958714,0.524099753094415,0.524099753094415,0.524099753094415,0.524099753094415,0,0.000000,0.000000,0,14.748491886788102445865589818,47.616355536996416501412845858,46.479756782934715349717632251,36645110
1.22,0,0.5235393552688054861769998414,0.523539355268806,0.523539355268806,0.523539355268806,0.523539355268806,0,0.000000,0.000000,0,14.709366026943712445865589817,47.584173481971811469977280626,46.446461489802654170448008529,36947960
1.23,0,0.5230482128974888857550245633,0.523048212897489,0.523048212897489,0.523048212897489,0.523048212897489,0,0.000000,0.000000,0,14.670891107891262445865589817,47.552280549001838917745981804,46.413482705437249487170533023,37250820
1.24,0,0.5226261505979902316530530134,0.52262615059799,0.52262615059799,0.52262615059799,0.52262615059799,0,0.000000,0.000000,0,14.633021003168142445865589817,47.520628234128904490791738546,46.380771587513479956978161093,37553670
1.25,0,0.5222729061157685828126362888,0.522272906115769,0.522272906115769,0.522272906115769,0.522272906115769,0,0.000000,0.000000,0,14.595715756627142445865589817,47.489206799482784075614263139,46.348316199563801274042333336,37856520
1.26,0,0.5219880456708261019711234070,0.521988045670826,0.521988045670826,0.521988045670826,0.521988045670826,0,0.000000,0.000000,0,14.558937684030532445865589817,47.457983723512906715641144785,46.316083325847566436099744714,38159370
1.27,0,0.5217713568884713528138243223,0.521771356888471,0.521771356888471,0.521771356888471,0.521771356888471,0,0.000000,0.000000,0,14.522652457711692445865589817,47.42695487661710071797467602,46.284066677018723984001570843,38462220
1.28,0,0.5216227422748870360203856426,0.521622742274887,0.521622742274887,0.521622742274887,0.521622742274887,0,0.000000,0.000000,0,14.486831258966212445865589817,47.396086109057922673614941938,46.252232151913103201171814686,38765080
1.29,0,0.5215421348235167880113275850,0.521542134823517,0.521542134823517,0.521542134823517,0.521542134823517,0,0.000000,0.000000,0,14.451446761119482445865589817,47.365362004861533147891243428,46.22056335806136368615115352,39067930
1.30,0,0.5215289700925494836253245049,0.52152897009255,0.52152897009255,0.52152897009255,0.52152897009255,0,0.000000,0.000000,0,14.416470231120822445865589816,47.334775503306781706662832518,46.189051619789579951909920406,39370780
1.31,0,0.5215836023182206672466140012,0.521583602318221,0.521583602318221,0.521583602318221,0.521583602318221,0,0.000000,0.000000,0,14.381883631137422445865589817,47.304308960246899776972802602,46.157679146548600006358993207,39673630
1.32,0,0.5217055945179689550726111376,0.521705594517969,0.521705594517969,0.521705594517969,0.521705594517969,0,0.000000,0.000000,0,14.347663483095702445865589817,47.273942772574342862962118523,46.12642586374627944640513555,39976490
1.33,0,0.5218951343125689982942973496,0.521895134312569,0.521895134312569,0.521895134312569,0.521895134312569,0,0.000000,0.000000,0,14.313792105733992445865589817,47.243677546529450815903290228,46.095291125312825343224024883,40279340
1.34,0,0.5221518074585444058674949837,0.522151807458544,0.522151807458544,0.522151807458544,0.522151807458544,0,0.000000,0.000000,0,14.280248513008542445865589817,47.213487443181767790444622969,46.064249171883042989971030895,40582190
1.35,0,0.5224759139712956672179200896,0.522475913971296,0.522475913971296,0.522475913971296,0.522475913971296,0,0.000000,0.000000,0,14.247018549552202445865589818,47.183375802119046892745554392,46.033302179281042741964493634,40885040
1.36,0,0.5228672589705558982306312820,0.522867258970556,0.522867258970556,0.522867258970556,0.522867258970556,0,0.000000,0.000000,0,14.214087755215762445865589817,47.153321352139202719069111522,46.002429182950173886539848732,41187900
1.37,0,0.5233258683867932616117144310,0.523325868386793,0.523325868386793,0.523325868386793,0.523325868386793,0,0.000000,0.000000,0,14.181439602120642445865589816,47.123326637987292439630621933,45.971631397602780841762710395,41490750
1.38,0,0.5238517636415089099441336525,0.523851763641509,0.523851763641509,0.523851763641509,0.523851763641509,0,0.000000,0.000000,0,14.149062325335502445865589817,47.093380688366019682743679934,45.940897725845641465645082146,41793600
1.39,0,0.5244450775528422204731722166,0.524445077552842,0.524445077552842,0.524445077552842,0.524445077552842,0,0.000000,0.000000,0,14.116942990605652445865589818,47.063463828312829143430806911,45.910208803762493742705130134,42096450
1.40,0,0.5251055496828587918158469065,0.525105549682859,0.525105549682859,0.525105549682859,0.525105549682859,0,0.000000,0.000000,0,14.085071528217672445865589817,47.033574974406883582884653058,45.879562939607247386952010365,42399300
1.41,0,0.5258334219255449333938321823,0.525833421925545,0.525833421925545,0.525833421925545,0.525833421925545,0,0.000000,0.000000,0,14.053437834593472445865589818,47.003721204695185592232663434,45.84896608399550760493593911,42702160
1.42,0,0.5245869101415953908358150333,0.524586910141595,0.524586910141595,0.524586910141595,0.524586910141595,0,0.000000,0.000000,0,14.024216535237552445865589818,46.975157262894839094907944189,45.819774176211648283212326443,43005010
1.43,0,0.5219012247438513822970976893,0.521901224743851,0.521901224743851,0.521901224743851,0.521901224743851,0,0.000000,0.000000,0,13.995124255654402445865589817,46.946368090928354451178386854,45.790379122906785472163419349,43307860
